Airfoil_Name,Camber,Camber_Location,Thickness,Thickness_Location,Reynolds_Number,Alpha,Cl,Cd,L_over_D
lwk80150k25,-0.0,0.999,0.15042,0.402,500000,4.5,0.4693,0.00906,51.799116997792495
fx711530,0.0,0.017,0.15,0.339,500000,4.5,0.5068,0.00981,51.66156982670745
fx71l150,0.0,0.017,0.15,0.339,500000,4.5,0.5068,0.00981,51.66156982670745
n63010a,0.0,0.025,0.0999,0.35,500000,3.5,0.3887,0.00756,51.41534391534392
sc20010,-0.0,0.01,0.1,0.41,500000,6.5,0.7167,0.01397,51.302791696492484
hq09,-0.0,0.778,0.08112,0.339,500000,3.0,0.3467,0.00677,51.211225997045794
naca0024,-0.0,0.1,0.24008,0.3,500000,10.0,0.9367,0.01836,51.01851851851851
th25816,0.039948,0.529,0.257474,0.47,500000,8.5,0.9673,0.01898,50.964172813487885
hq07,-0.0,0.027,0.06998,0.339,500000,2.5,0.3078,0.00606,50.79207920792079
fx2,0.037236,0.692,0.204475,0.435,500000,8.0,0.9912,0.01956,50.67484662576687
naca001264,0.0,0.075,0.12,0.4,500000,7.5,0.8771,0.01738,50.466052934407365
rae104,-0.0,0.008,0.1,0.42,500000,3.5,0.3576,0.0071,50.366197183098585
sc20406,0.006298,0.79,0.060201,0.37,500000,1.0,0.2759,0.00548,50.346715328467155
goe360,0.056983,0.3,0.096824,0.299,500000,1.0,0.6738,0.01339,50.321135175504104
us1000root,-0.000394,0.001,0.185668,0.271,500000,7.0,0.618,0.01231,50.20308692120228
naca001234,-0.0,0.012,0.12,0.4,500000,3.5,0.392,0.00781,50.192061459667094
fx71120,0.0,0.052,0.11986,0.25,500000,6.0,0.7365,0.01473,50.0
ea61009,-0.0,0.01,0.09,0.3,500000,10.0,1.0556,0.02115,49.91016548463358
fx711525,0.0,0.052,0.15002,0.339,500000,4.0,0.4533,0.0091,49.81318681318681
e230,-0.007851,0.758,0.099651,0.293,500000,4.5,0.4813,0.0097,49.618556701030926
naca0008,0.0,0.95,0.08002,0.3,500000,5.5,0.6116,0.01233,49.60259529602595
dga1182,0.00828,0.2,0.076001,0.3,500000,7.0,0.8277,0.01672,49.50358851674641
lwk80120k25,-0.0,0.721,0.12062,0.402,500000,3.5,0.3713,0.00751,49.440745672436755
nlr7301,0.016711,0.75,0.16518,0.35,500000,6.5,0.9301,0.01882,49.42082890541977
goe776,0.000123,0.401,0.25,0.299,500000,8.5,0.7437,0.01506,49.38247011952191
naca001064,0.0,0.013,0.1,0.4,500000,5.5,0.6798,0.01383,49.154013015184375
fx711520,0.0,0.038,0.15002,0.339,500000,4.0,0.4566,0.0093,49.09677419354839
nplx,0.010807,0.738,0.106664,0.359,500000,2.0,0.3533,0.0072,49.06944444444444
dsma523b,0.024422,0.82,0.109983,0.359,500000,6.0,1.1293,0.02305,48.99349240780911
n0011sc,0.0,0.95,0.109566,0.4,500000,7.0,0.9099,0.01858,48.97201291711518
naca64a010,-0.0,0.007,0.099908,0.4,500000,3.0,0.3271,0.00671,48.74813710879285
goe286,0.039616,0.3,0.093523,0.299,500000,1.0,0.5008,0.01028,48.715953307393
lwk80100,-2.5e-05,0.017,0.10062,0.402,500000,6.5,0.6532,0.01343,48.63737900223381
fx69pr281,0.0554,0.5,0.281336,0.222,500000,4.0,0.8979,0.01848,48.58766233766234
dh4009sm,0.001901,0.096,0.08945,0.416,500000,2.5,0.3087,0.00643,48.00933125972006
goe444,0.0,0.05,0.056,0.4,500000,1.5,0.2653,0.00555,47.801801801801794
raf30md,0.0,0.013,0.076,0.3,500000,2.5,0.3451,0.00722,47.79778393351801
dbln526,0.037212,0.501,0.259903,0.501,500000,6.0,1.0658,0.02234,47.70814682184423
goe229,0.058166,0.502,0.194237,0.304,500000,2.0,0.8503,0.01783,47.689287717330345
vr9,0.003216,0.35,0.0606,0.35,500000,2.0,0.2813,0.00591,47.59729272419627
raf89,0.015873,0.5,0.250008,0.3,500000,9.5,0.8745,0.01851,47.24473257698542
e863,-0.0,0.082,0.3573,0.285,500000,9.5,0.9861,0.02089,47.20440402106271
ht33,2e-06,0.094,0.059471,0.223,500000,4.5,0.4981,0.01056,47.1685606060606
ah85l120,0.0,0.999,0.1211,0.435,500000,4.0,0.3975,0.00845,47.041420118343204
naca63206,0.0116,0.6,0.060008,0.35,500000,2.5,0.3981,0.00847,47.00118063754427
m2,-0.0,0.9,0.08,0.4,500000,5.0,0.5557,0.0119,46.69747899159663
lwk80080,0.0,0.75,0.08062,0.402,500000,3.0,0.3048,0.00653,46.676875957120984
e49,0.067425,0.45,0.07235,0.392,500000,0.5,0.8285,0.0178,46.544943820224724
ea61012,-0.0,0.01,0.12,0.3,500000,8.0,0.8287,0.0179,46.296089385474865
naca16006,0.0,0.013,0.06,0.5,500000,1.5,0.2723,0.00594,45.84175084175084
fx71089a,-0.0,0.017,0.08936,0.222,500000,6.0,0.6782,0.01482,45.76248313090419
n64008a,-0.0,0.012,0.07996,0.4,500000,2.5,0.3001,0.00658,45.607902735562305
naca16015,-0.0,0.05,0.15,0.5,500000,3.5,0.5068,0.01118,45.3309481216458
goe373,0.05,0.399,0.065013,0.299,500000,0.5,0.5681,0.01254,45.303030303030305
nacam2,-0.0,0.1,0.0806,0.3,500000,4.5,0.5118,0.01134,45.13227513227514
ht12,-1e-06,0.122,0.050205,0.186,500000,4.5,0.4993,0.01108,45.06317689530686
goe409,-0.0,0.022,0.127,0.4,500000,8.5,0.9531,0.0213,44.74647887323943
goe411,-0.0,0.05,0.132,0.3,500000,3.5,0.3957,0.00898,44.064587973273944
naca16018,0.0,0.1,0.18,0.5,500000,4.0,0.5668,0.01287,44.04040404040404
ht05,0.0,0.633,0.048115,0.171,500000,4.5,0.4984,0.01136,43.87323943661972
s1014,0.0,0.966,0.16508,0.422,500000,4.5,0.4819,0.01101,43.76930063578565
naca23024,0.004559,0.146,0.240061,0.301,500000,9.0,0.893,0.02041,43.753062224399805
naca0006,0.0,0.025,0.06002,0.3,500000,4.0,0.4446,0.01017,43.716814159292035
k2,0.012825,0.883,0.102955,0.39,500000,6.0,0.7344,0.01683,43.63636363636363
bambino6,0.028513,0.399,0.120016,0.399,500000,5.0,0.5801,0.01331,43.58377160030052
naca001065,0.0,0.05,0.1,0.5,500000,6.0,0.7315,0.01689,43.30965068087627
ht21,1e-06,0.313,0.05104,0.199,500000,4.5,0.5082,0.01174,43.287904599659285
naca001066,-0.0,0.025,0.1,0.6,500000,6.0,0.834,0.01932,43.16770186335403
fx77w343,0.051734,0.252,0.343978,0.337,500000,7.0,1.3167,0.03065,42.95921696574225
naca16012,0.0,0.05,0.12,0.5,500000,3.0,0.4188,0.00991,42.26034308779011
goe388,0.052965,0.4,0.101984,0.298,500000,2.5,0.7512,0.0178,42.20224719101124
r140,0.004671,0.423,0.12,0.393,500000,5.0,0.5513,0.01335,41.29588014981273
goe780,0.010074,0.4,0.12,0.5,500000,2.0,0.4016,0.0098,40.9795918367347
npl9510,0.016278,0.78,0.110857,0.34,500000,4.5,0.7118,0.01785,39.876750700280105
s1016,0.0,0.835,0.17484,0.418,500000,10.0,0.7765,0.01962,39.576962283384304
naca16021,-0.0,0.15,0.21,0.5,500000,4.5,0.5902,0.01517,38.90573500329598
naca16009,0.0,0.99,0.09,0.5,500000,2.0,0.3065,0.00801,38.26466916354557
goe561,0.096308,0.302,0.249633,0.302,500000,5.0,0.893,0.02382,37.489504617968095
sc20403,0.005974,0.85,0.03,0.38,500000,0.5,0.1604,0.00439,36.5375854214123
goe123,0.055483,0.4,0.054003,0.25,500000,0.0,0.5689,0.01574,36.143583227445994
sc20503,0.007819,0.82,0.030101,0.32,500000,0.0,0.1622,0.0045,36.04444444444445
e864,0.00052,0.11,0.38826,0.327,500000,8.5,0.806,0.02245,35.902004454342986
goe09k,0.009037,0.6,0.0245,0.5,500000,1.5,0.2897,0.00825,35.11515151515152
goe13k,0.05335,0.6,0.148014,0.5,500000,1.5,0.4651,0.01443,32.23146223146223
mi-strut1,-0.0,0.823,0.32956,0.297,500000,9.5,0.6847,0.02192,31.23631386861314
hs1430,0.028503,0.442,0.301449,0.341,500000,8.5,1.0305,0.03558,28.96290050590219
goe324,0.055963,0.301,0.131426,0.297,500000,0.0,0.4765,0.01664,28.63581730769231
sc20402,0.005276,0.83,0.01995,0.4,500000,0.0,0.1347,0.00496,27.157258064516125
r1145msf,0.01493,0.756,0.105479,0.696,500000,4.0,0.3541,0.01354,26.15214180206795
bacj,0.016538,0.78,0.100697,0.4,500000,1.5,0.1913,0.00758,25.23746701846966
ah93w480b,0.03574,0.445,0.478445,0.421,500000,8.5,1.7556,0.06985,25.133858267716537
ys900,0.0,0.934,0.09006,0.525,500000,1.5,0.3455,0.01492,23.156836461126005
n1h15,0.053276,0.4,0.147221,0.4,500000,1.5,0.4594,0.02074,22.150433944069427
goe570,0.091104,0.397,0.337305,0.303,500000,4.0,0.4871,0.03097,15.728123990958991
griffith30SymSuction,-0.0,0.815,0.305704,0.493,500000,9.0,0.7394,0.04981,14.844408753262396
nlf415,0.029529,0.714,0.150187,0.462,500000,0.0,0.2297,0.01851,12.409508373851972
chen,0.078804,0.255,0.12477,0.266,500000,0.0,0.3588,0.04155,8.635379061371841
fx79w660a,0.022563,0.171,0.663887,0.467,500000,10.0,0.2907,0.10708,2.714792678371311
30p-30n-flap,0.015394,1.002,0.044157,0.926,500000,0.0,0.2825,0.12219,2.3119731565594566
r1145msm,-0.024754,0.559,0.188894,0.373,500000,1.5,-0.0062,0.02664,-0.23273273273273273
