Airfoil_Name,Camber,Camber_Location,Thickness,Thickness_Location,Reynolds_Number,Alpha,Cl,Cd,peak_LD_2d,aoa_2d,peak_LD
marske7,0.02806,0.391,0.120518,0.428,500000.0,4.0,0.6553,0.02621094392390127,64.68904244817374,4.0,25.001007285450875
ah63k127,0.037549,0.435,0.12707,0.402,500000.0,1.0,0.5339,0.021364586069632877,49.94387277829748,1.0,24.989952918342425
e587,0.04132,0.519,0.166641,0.38,500000.0,0.0,0.6681,0.026735298827808097,66.67664670658684,0.0,24.989434541314772
e547,0.020732,0.298,0.174057,0.387,500000.0,2.0,0.4702,0.018819353982234985,44.61100569259962,2.0,24.984917146670256
goe528,0.058768,0.398,0.124616,0.298,500000.0,0.0,0.6388,0.02557132514846335,62.07968901846453,0.0,24.98110662201592
fx05h126,0.043108,0.371,0.126091,0.37,500000.0,2.0,0.5368,0.021500863922091377,50.12138188608777,2.0,24.96643864847017
e560,0.048509,0.511,0.160717,0.24,500000.0,0.0,0.6627,0.026546183921775116,65.61386138613861,0.0,24.96404010281889
e1230,0.036156,0.266,0.174577,0.296,500000.0,1.0,0.4605,0.018451279299012496,43.815413891531875,1.0,24.957619064638287
fx61168,0.028908,0.371,0.168062,0.37,500000.0,0.0,0.5379,0.0215551340865796,50.17723880597015,0.0,24.954611640987235
r1082t,0.02997,0.4,0.159961,0.4,500000.0,2.0,0.5304,0.021255089570629472,49.4776119402985,2.0,24.95402328169498
goe276,0.039219,0.3,0.072614,0.299,500000.0,0.0,0.4886,0.019580012517207167,45.921052631578945,0.0,24.954018776576984
goe679,0.043883,0.403,0.183035,0.29,500000.0,2.0,0.5288,0.02119162532000437,49.32835820895523,2.0,24.953253561954305
goe255,0.0472,0.491,0.186168,0.304,500000.0,0.0,0.5722,0.022931028686530786,53.626991565135896,0.0,24.95308901410509
ah93157,0.038129,0.403,0.156872,0.397,500000.0,2.0,0.5839,0.023407567191846057,54.877819548872175,2.0,24.944924656817793
e1233,0.043272,0.296,0.189292,0.298,500000.0,0.0,0.5014,0.02010455638517434,46.90364826941066,0.0,24.939620173352658
e715,0.027733,0.439,0.15048,0.331,500000.0,2.0,0.4811,0.01929766096135503,45.258701787394166,2.0,24.930482557623836
fx66s171,0.03841,0.435,0.171096,0.339,500000.0,0.0,0.4569,0.01832760130342355,43.472882968601326,0.0,24.929612579178716
fx73170a,0.056299,0.435,0.17112,0.435,500000.0,0.0,0.5552,0.022273303555163576,51.74277726001864,0.0,24.926701987648755
goe323,0.049785,0.3,0.110497,0.298,500000.0,3.0,0.7559,0.03032734515744081,84.64725643896976,3.0,24.924700664559822
hq300gd2,0.038668,0.391,0.165874,0.372,500000.0,0.0,0.5626,0.022573064761251125,52.481343283582085,0.0,24.92350976486622
ht21,1e-06,0.313,0.05104,0.199,500000.0,3.0,0.3362,0.013492788999023973,36.30669546436285,3.0,24.91701308190024
e604,0.033059,0.423,0.18811,0.412,500000.0,0.0,0.5231,0.020997092147665854,48.66046511627908,0.0,24.912973488005125
n6h10,0.044353,0.4,0.100167,0.4,500000.0,2.0,0.4476,0.017972592478000593,42.750716332378225,2.0,24.904587390377106
e331,0.025965,0.229,0.112786,0.313,500000.0,3.0,0.5487,0.022034599456124883,50.99442379182155,3.0,24.901746051366487
goe173,0.057733,0.399,0.077658,0.2,500000.0,0.0,0.6366,0.025566249931587424,61.27045235803658,0.0,24.900014734404703
trainer60,-0.001537,0.98,0.183085,0.271,500000.0,4.0,0.4598,0.018467154779979733,43.58293838862559,4.0,24.89825885352246
e554,0.026623,0.566,0.182642,0.318,500000.0,1.0,0.5382,0.02163722349605686,49.87951807228916,1.0,24.873801395917592
atr72sm,0.02855,0.214,0.145272,0.254,500000.0,2.0,0.4234,0.01702325136706422,41.066925315227934,2.0,24.871864420634374
goe775,6.1e-05,0.5,0.21,0.3,500000.0,5.0,0.498,0.02002730882507351,46.36871508379888,5.0,24.866046873782707
fxs21158,0.034664,0.371,0.157802,0.309,500000.0,1.0,0.563,0.02264992544868117,52.226345083487935,1.0,24.85659395549055
fx61184,0.03005,0.63,0.183736,0.37,500000.0,0.0,0.5355,0.021548661475239456,49.53746530989824,0.0,24.850731476538236
davissm,0.059076,0.454,0.05874,0.306,500000.0,0.0,0.7153,0.02879053590039659,74.27829698857737,0.0,24.844969974669585
e403,0.033145,0.755,0.14971,0.379,500000.0,1.0,0.6377,0.025668742227676882,61.08237547892721,1.0,24.843445555053762
goe675,0.056251,0.495,0.149274,0.295,500000.0,0.0,0.6914,0.027831521811716088,69.62739174219537,0.0,24.842335416561557
e583,0.044906,0.38,0.164973,0.38,500000.0,0.0,0.4983,0.02005850172411839,46.31040892193309,0.0,24.842334031401904
goe476,0.050882,0.401,0.144692,0.301,500000.0,0.0,0.5024,0.02023214691032155,46.60482374768089,0.0,24.831769076552998
usa25,0.051661,0.3,0.082824,0.2,500000.0,1.0,0.5271,0.021234404638240077,48.67036011080333,1.0,24.822923410377587
e544,0.018498,0.305,0.175125,0.4,500000.0,2.0,0.503,0.0202647371757029,46.61723818350325,2.0,24.82144207639115
oaf139,-0.013218,0.469,0.136714,0.232,500000.0,5.0,0.4248,0.017117720381610753,41.003861003861005,5.0,24.816388545308563
e474,-0.0,0.058,0.14084,0.215,500000.0,4.0,0.4441,0.01789571844984938,42.254995242626066,4.0,24.815991671110456
naca0021,0.0,0.05,0.21008,0.3,500000.0,5.0,0.5132,0.020682896983310866,47.43068391866913,5.0,24.812771654478755
goe770,0.033813,0.302,0.209907,0.302,500000.0,2.0,0.5691,0.022938535753987865,52.64569842738206,2.0,24.809778884908205
goe746,0.049029,0.3,0.097505,0.3,500000.0,3.0,0.5717,0.023049610176012807,52.88621646623496,3.0,24.80302250816176
dae11,0.066171,0.444,0.128294,0.328,500000.0,0.0,0.6599,0.02660750267056257,64.06796116504854,0.0,24.801275345922857
naca001065,0.0,0.05,0.1,0.5,500000.0,2.0,0.3073,0.012396358799042459,34.683972911963885,2.0,24.78953739413682
fx71089a,-0.0,0.017,0.08936,0.222,500000.0,3.0,0.4148,0.016733305110504977,40.31098153547133,3.0,24.788886431025112
goe501,0.061284,0.5,0.128055,0.3,500000.0,0.0,0.7707,0.031093438299708218,87.08474576271186,0.0,24.78658013215709
e552,0.025689,0.483,0.184668,0.324,500000.0,1.0,0.51,0.020580282517223995,47.047970479704794,1.0,24.78100092033101
fx67k170,0.049808,0.435,0.170069,0.403,500000.0,0.0,0.5132,0.020712896983310865,47.29953917050691,0.0,24.776833506848604
fg3,0.041569,0.3,0.101401,0.3,500000.0,1.0,0.4851,0.01958239084936951,45.041782729805014,1.0,24.772256040207605
daytonwright6,0.048477,0.397,0.136106,0.296,500000.0,0.0,0.7278,0.029396055013266927,76.1297071129707,0.0,24.758424205953208
goe361,0.054281,0.4,0.068011,0.2,500000.0,1.0,0.6812,0.02751722723198504,67.17948717948718,1.0,24.7554011985698
as5048,0.012472,0.234,0.179915,0.383,500000.0,3.0,0.619,0.025018698152949107,58.013120899718835,3.0,24.741495189550246
goe387,0.053294,0.4,0.148527,0.3,500000.0,1.0,0.6461,0.026122580856831598,61.59199237368923,1.0,24.733390760317292
august160,0.050935,0.251,0.160383,0.251,500000.0,1.0,0.5292,0.02139747340751413,48.50595783684693,1.0,24.73189193515536
ah94156,0.036764,0.415,0.156099,0.405,500000.0,2.0,0.554,0.022403458473880505,50.77910174152154,2.0,24.728324898849497
whitcomb,0.023755,0.825,0.109601,0.35,500000.0,5.0,0.8453,0.034197956263831306,113.61559139784946,5.0,24.717851367451818
e326,0.021845,0.195,0.128773,0.334,500000.0,5.0,0.5368,0.02172086392209138,49.11253430924062,5.0,24.71356581052208
naca644221,0.009755,0.55,0.209673,0.352,500000.0,3.0,0.5212,0.021092788509210644,47.72893772893773,3.0,24.709867060602548
fx05188,0.025812,0.565,0.188156,0.371,500000.0,1.0,0.5854,0.023693249500654538,53.90423572744015,1.0,24.707459396138468
n64212mb,0.012183,0.102,0.120476,0.351,500000.0,3.0,0.5013,0.020290801451964026,46.07536764705882,3.0,24.7057762201639
us1000root,-0.000394,0.001,0.185668,0.271,500000.0,5.0,0.4262,0.017252336193187147,40.78468899521532,5.0,24.70390069075422
goe424,0.045115,0.385,0.201102,0.306,500000.0,1.0,0.5775,0.023379216056362687,53.03030303030303,1.0,24.701427054173298
m9,0.068116,0.3,0.104095,0.151,500000.0,0.0,0.4911,0.019881732574705477,45.26267281105991,0.0,24.70106657730633
usa27m2,0.049752,0.4,0.132896,0.3,500000.0,0.0,0.4822,0.019527342220731138,44.565619223659894,0.0,24.69358064960187
b707c,0.016068,0.25,0.095815,0.3,500000.0,3.0,0.5044,0.020427552649947396,46.27522935779816,3.0,24.692140494926047
ah79k143,0.028628,0.402,0.14274,0.402,500000.0,3.0,0.6001,0.024305854046541828,55.46210720887245,3.0,24.689525364996612
goe535,0.053827,0.501,0.160671,0.201,500000.0,0.0,0.6531,0.026453149966115114,62.31870229007634,0.0,24.688931217514043
goe567,0.051657,0.501,0.147851,0.294,500000.0,1.0,0.7431,0.03009881863412485,78.88535031847134,1.0,24.688676623257983
naca644421,0.01956,0.55,0.20977,0.353,500000.0,2.0,0.5687,0.023041492319234927,52.03110704483074,2.0,24.68156107776283
goe502,0.059998,0.493,0.159211,0.293,500000.0,0.0,0.7049,0.028567422667017114,70.77309236947791,0.0,24.674959593532087
fx63120,0.050099,0.5,0.12014,0.307,500000.0,0.0,0.8135,0.0329725685501121,99.32844932844934,0.0,24.672023920842957
sc20503,0.007819,0.82,0.030101,0.32,500000.0,1.0,0.2999,0.012158093452525763,34.11831626848692,1.0,24.666696400305902
goe239,0.058403,0.4,0.112384,0.201,500000.0,0.0,0.7073,0.02868434517655183,71.08542713567839,0.0,24.658049387098654
v43015,0.027765,0.151,0.150238,0.298,500000.0,1.0,0.3097,0.012561812126037864,34.52619843924191,1.0,24.654086280916445
s1014,0.0,0.966,0.16508,0.422,500000.0,4.0,0.4527,0.018364537112319352,42.34798877455566,4.0,24.65077106116214
goe735,0.040786,0.299,0.201018,0.299,500000.0,2.0,0.4841,0.01965609603270018,44.494485294117645,2.0,24.628491801965346
goe359,0.057508,0.4,0.078003,0.3,500000.0,0.0,0.6059,0.02460779686911576,55.79189686924494,0.0,24.622277370975876
esa40,0.019808,0.12,0.107174,0.271,500000.0,4.0,0.4555,0.018519766442692286,42.37209302325582,4.0,24.595342571381927
goe321,0.049296,0.3,0.111614,0.3,500000.0,1.0,0.5786,0.02352683933464019,52.647861692447684,1.0,24.593188730969366
raf6prop_sm,0.04832,0.354,0.120006,0.354,500000.0,0.0,0.6178,0.025123118999928105,57.04524469067406,0.0,24.590895740364402
ah81k144,0.042118,0.467,0.144631,0.403,500000.0,2.0,0.5805,0.023609311179257096,52.82074613284804,2.0,24.58775673684294
e678,0.052083,0.507,0.150813,0.398,500000.0,0.0,0.7617,0.030986967402497352,82.25701943844494,0.0,24.581301877853715
wb140,0.036404,0.45,0.139258,0.3,500000.0,1.0,0.5668,0.023060699652888192,51.3871260199456,1.0,24.57861246759754
e473,-0.0,0.082,0.1619,0.212,500000.0,4.0,0.4014,0.01633373091168344,38.970873786407765,4.0,24.57491201308333
goe702,0.049212,0.393,0.167595,0.203,500000.0,1.0,0.5261,0.021414964170930806,47.61085972850678,1.0,24.566933467679622
fx63143,0.030418,0.309,0.143189,0.339,500000.0,3.0,0.6459,0.026292904236291614,60.53420805998125,3.0,24.56556317230548
hs1620,0.041304,0.44,0.200165,0.34,500000.0,1.0,0.6802,0.027696245222684972,65.5930568948891,1.0,24.559285727397924
ah83150q,0.041169,0.371,0.15003,0.402,500000.0,2.0,0.5901,0.024040145309440715,53.64545454545455,2.0,24.546440647688765
e550,0.022346,0.294,0.181979,0.34,500000.0,2.0,0.5422,0.022089059731837078,48.93501805054152,2.0,24.546087818239013
goe418,0.047704,0.399,0.127091,0.201,500000.0,1.0,0.6174,0.025154616582449787,56.746323529411754,1.0,24.544202372408886
naca23021,0.00997,0.148,0.21007,0.298,500000.0,3.0,0.4302,0.01753061882214141,40.58490566037736,3.0,24.53992094429956
e339,0.041409,0.252,0.135577,0.301,500000.0,1.0,0.5173,0.021091117593266255,46.72990063233966,1.0,24.52691270211105
goe503,0.067348,0.396,0.156227,0.296,500000.0,0.0,0.5983,0.02440507373810833,54.3909090909091,0.0,24.51539407011745
goe575,0.034115,0.398,0.133505,0.301,500000.0,1.0,0.3657,0.014918193754178785,36.902119071644805,1.0,24.51369153839838
naca663218,0.010159,0.55,0.179965,0.451,500000.0,5.0,0.7135,0.02912422506537507,70.92445328031809,5.0,24.498505913836624
ah93156,0.038192,0.414,0.156656,0.4,500000.0,2.0,0.584,0.023841940769682223,52.75519421860885,2.0,24.49465023177238
e654,0.04828,0.462,0.17217,0.372,500000.0,0.0,0.6423,0.026229237358247486,59.58256029684601,0.0,24.487940355537482
goe512,0.05277,0.301,0.139267,0.201,500000.0,0.0,0.4477,0.018285945217307656,41.53061224489796,0.0,24.483284548848573
goe510,0.058593,0.397,0.137442,0.2,500000.0,1.0,0.5592,0.022840232749122735,50.24258760107817,1.0,24.483113028761856
goe406,0.053333,0.399,0.116924,0.3,500000.0,1.0,0.5998,0.024502373810103055,54.378966455122395,1.0,24.479260852378502
e561,0.050988,0.494,0.16901,0.279,500000.0,0.0,0.6722,0.02748108542026148,63.65530303030303,0.0,24.460460339182777
ah93k132,0.035035,0.412,0.132281,0.412,500000.0,3.0,0.7166,0.02930024464202418,71.16186693147964,3.0,24.45713367772394
goe322,0.058453,0.3,0.13072,0.3,500000.0,2.0,0.8013,0.03276481760759953,91.89220183486238,2.0,24.456110502325675
goe395,0.06882,0.499,0.061113,0.2,500000.0,0.0,0.7132,0.029168196851917943,70.47430830039525,0.0,24.451288628529117
naca654221,0.00996,0.55,0.209992,0.401,500000.0,3.0,0.5183,0.021209898971870013,46.48430493273543,3.0,24.43670291345584
goe298,0.044623,0.401,0.128338,0.201,500000.0,1.0,0.5812,0.023789763698827193,52.17235188509874,1.0,24.430675619894977
gw30,0.052192,0.52,0.125461,0.292,500000.0,1.0,0.825,0.03378819603339323,99.39759036144578,1.0,24.41681110126873
e330,0.02181,0.185,0.1104,0.306,500000.0,3.0,0.4719,0.019329329930989732,42.93903548680619,3.0,24.413676091452434
marske3,0.022504,0.151,0.120572,0.251,500000.0,4.0,0.5355,0.021938661475239454,47.8125,4.0,24.408964083992966
goe611,0.056021,0.399,0.129043,0.3,500000.0,0.0,0.6492,0.026602951570511478,60.0,0.0,24.403307214963977
fx77w153,0.044494,0.279,0.15248,0.279,500000.0,1.0,0.4036,0.016540051712675384,38.65900383141763,1.0,24.401374736374205
naca654421,0.019951,0.55,0.210003,0.402,500000.0,2.0,0.5657,0.023184048530451314,50.50892857142857,2.0,24.400397508527288
goe460,0.0,0.05,0.205,0.3,500000.0,5.0,0.3679,0.015078632188474047,36.753246753246756,5.0,24.39876478194216
ls421mod,0.021565,0.298,0.209581,0.327,500000.0,0.0,0.5141,0.021077520485836623,45.98389982110912,0.0,24.39091449800548
dae31,0.067587,0.451,0.1106,0.292,500000.0,0.0,0.7435,0.030511086844797832,75.79001019367993,0.0,24.368191267062894
e1212,0.032155,0.364,0.177277,0.22,500000.0,2.0,0.5587,0.022929301065489505,49.706405693950174,2.0,24.366202807676927
usa45m,0.032651,0.3,0.116301,0.3,500000.0,1.0,0.3857,0.015830965632951725,37.59259259259259,1.0,24.363643314162463
nlf416,0.02466,0.323,0.159716,0.323,500000.0,1.0,0.545,0.022373058111028285,48.44444444444445,1.0,24.359656033403624
goe265,0.070093,0.399,0.076639,0.15,500000.0,0.0,0.6771,0.027798676960755147,63.69708372530574,0.0,24.35727430323025
fxs03182,0.028126,0.565,0.182125,0.403,500000.0,1.0,0.5897,0.02421247274455979,52.698838248436104,1.0,24.355215851817427
goe614,0.060549,0.402,0.18786,0.291,500000.0,0.0,0.5878,0.024158691710105124,52.3885918003565,0.0,24.33078773690938
e1212mod,0.032619,0.348,0.177177,0.202,500000.0,3.0,0.5575,0.022919141419142447,49.423758865248224,3.0,24.32464592824436
goe164,0.064645,0.4,0.088696,0.199,500000.0,0.0,0.7523,0.03093401928764873,77.23819301848049,0.0,24.319503812437873
m20,0.059685,0.3,0.081499,0.3,500000.0,2.0,0.6002,0.024680348956616964,53.63717605004468,2.0,24.318943020417965
e1210,0.051977,0.333,0.158514,0.211,500000.0,0.0,0.534,0.021958585165250004,47.340425531914896,0.0,24.318506678885125
goe417,0.059928,0.4,0.060017,0.2,500000.0,1.0,0.7414,0.03050431242891688,74.73790322580645,1.0,24.30476024423295
n64212ma,0.022858,0.215,0.11965,0.411,500000.0,2.0,0.4867,0.020030618340643565,43.611111111111114,2.0,24.29780208094978
defcnd1,0.045952,0.361,0.209193,0.286,500000.0,2.0,0.5982,0.024630593058357513,53.2680320569902,2.0,24.28686952777299
marske4,0.022864,0.149,0.101878,0.201,500000.0,3.0,0.4929,0.020308060865341798,43.96966993755576,3.0,24.271150419939623
nlr7301,0.016711,0.75,0.16518,0.35,500000.0,1.0,0.3846,0.01584923463108583,37.30358874878758,1.0,24.26615599756889
as6096,0.07792,0.453,0.061763,0.114,500000.0,0.0,0.8516,0.035098295356649094,107.25440806045341,0.0,24.263286616814888
nlf1015,0.046965,0.583,0.14999,0.403,500000.0,0.0,0.7531,0.03103911893025213,76.84693877551021,0.0,24.262930970827096
goe683,0.028727,0.3,0.199002,0.3,500000.0,1.0,0.4246,0.017501358677673703,39.49767441860465,1.0,24.260973551822445
e857,0.046651,0.451,0.203793,0.294,500000.0,0.0,0.5451,0.022477140341698038,48.02643171806167,0.0,24.251305624887173
r1046,0.066696,0.42,0.180961,0.38,500000.0,0.0,0.6132,0.02530106469857465,54.652406417112296,0.0,24.23613422223077
goe284,0.049238,0.392,0.176571,0.292,500000.0,2.0,0.7192,0.02968004185024947,69.75751697381183,2.0,24.231771761937555
e338,0.037264,0.243,0.133259,0.311,500000.0,2.0,0.5738,0.023679693746213912,50.55506607929515,2.0,24.231732308267013
e642,0.030905,0.394,0.150787,0.394,500000.0,3.0,0.5943,0.024526430740337606,52.59292035398231,3.0,24.23100231305077
e625,0.028771,0.225,0.129999,0.3,500000.0,3.0,0.5465,0.022554370212340566,48.0650835532102,3.0,24.230337396030855
m1,0.0,0.012,0.0616,0.3,500000.0,3.0,0.3366,0.013892867064502773,34.88082901554404,3.0,24.22826033224172
e543,0.01877,0.303,0.172409,0.407,500000.0,3.0,0.5735,0.023676804442716783,50.484154929577464,3.0,24.22201870136298
rhodesg32,0.037882,0.396,0.119064,0.296,500000.0,1.0,0.7194,0.029700816452655685,69.7093023255814,1.0,24.22155637191836
as6095,0.078034,0.461,0.051408,0.115,500000.0,0.0,0.8515,0.035161917549976635,106.30461922596754,0.0,24.216540488434365
naca16015,-0.0,0.05,0.15,0.5,500000.0,3.0,0.4527,0.018704537112319352,41.042611060743425,3.0,24.20268394141861
s4095,0.024652,0.337,0.096999,0.291,500000.0,2.0,0.4816,0.019905686662968505,42.92335115864527,2.0,24.19409127422584
raf33,0.045639,0.3,0.1264,0.3,500000.0,1.0,0.3666,0.015152874753789037,36.22529644268774,1.0,24.19342903288567
rhodesg34,0.04479,0.395,0.140805,0.295,500000.0,0.0,0.6903,0.028544605382690894,64.51401869158879,0.0,24.18320347208547
e378,0.08046,0.359,0.040787,0.078,500000.0,1.0,0.6913,0.028586343846073427,64.66791393826006,1.0,24.182875701852158
usa33,0.046035,0.301,0.14198,0.301,500000.0,2.0,0.5764,0.023841683402782192,50.56140350877193,2.0,24.176145210146416
e325,0.017552,0.183,0.126312,0.304,500000.0,6.0,0.5771,0.023871920969558553,50.622807017543856,6.0,24.174845448588627
n66021,0.0,0.9,0.21,0.45,500000.0,6.0,0.6326,0.026186132798625323,56.48214285714286,6.0,24.15782448155954
bw3,0.056506,0.454,0.050217,0.074,500000.0,1.0,0.6998,0.028979144728743696,65.77067669172932,1.0,24.14840073958034
goe14k,0.026552,0.5,0.120001,0.5,500000.0,1.0,0.6703,0.02776556436823991,61.27056672760512,1.0,24.141414563383897
goe382,0.058221,0.389,0.200742,0.303,500000.0,1.0,0.6974,0.02889357035519753,65.29962546816479,1.0,24.136857834689437
stcyr24,0.055728,0.404,0.123676,0.296,500000.0,0.0,0.8156,0.033790683036550015,91.84684684684684,0.0,24.136830827533096
e540,0.016222,0.355,0.168814,0.45,500000.0,3.0,0.6071,0.02517230650091918,53.39489885664028,3.0,24.11777402987809
ea61012,-0.0,0.01,0.12,0.3,500000.0,3.0,0.3175,0.013165014819307617,33.81256656017039,3.0,24.11694968503637
la2573a,0.031962,0.261,0.136991,0.288,500000.0,3.0,0.5188,0.021519317747338323,45.349650349650354,3.0,24.108571010071604
goe404,0.047543,0.301,0.131916,0.296,500000.0,1.0,0.596,0.024722207591842515,52.1891418563923,1.0,24.107879435356722
naca654421a05,0.026703,0.451,0.209998,0.402,500000.0,2.0,0.5357,0.02223668438230016,46.62315056570931,2.0,24.09082176056803
goe632,0.038258,0.4,0.140007,0.3,500000.0,0.0,0.3161,0.013121796748549915,33.69936034115139,0.0,24.08968878708871
e548,0.022324,0.261,0.174226,0.354,500000.0,3.0,0.5653,0.02346710695486196,49.15652173913044,3.0,24.089036671087406
goe626,0.049851,0.501,0.166676,0.204,500000.0,0.0,0.6037,0.02509814265684265,52.724890829694324,0.0,24.053572738595054
mh78,0.026789,0.168,0.144705,0.221,500000.0,4.0,0.5632,0.02341836028618282,48.80415944540728,4.0,24.049506161722878
goe446,0.0625,0.4,0.128901,0.3,500000.0,0.0,0.7398,0.030775563138862212,71.96498054474709,0.0,24.03855281744004
goe288,0.054667,0.401,0.174183,0.293,500000.0,0.0,0.6577,0.027378950760765075,58.82826475849731,0.0,24.02210390554869
fx6617a2,0.03741,0.371,0.181956,0.339,500000.0,1.0,0.5354,0.022294651145155754,46.31487889273356,1.0,24.014728757769024
ec863914,0.043175,0.717,0.14294,0.332,500000.0,0.0,0.7054,0.029373829280692706,65.67970204841714,0.0,24.014574104699943
fx6617ai,0.037145,0.401,0.188456,0.35,500000.0,1.0,0.5405,0.02251013290908284,46.71564390665514,1.0,24.0114086479653
goe332,0.0621,0.4,0.117892,0.3,500000.0,0.0,0.7227,0.030099029919321167,68.5673624288425,0.0,24.01074060981894
m8,0.076125,0.4,0.117415,0.149,500000.0,0.0,0.557,0.02319827339748646,48.10017271157168,0.0,24.010407604746618
fx78k140,0.043517,0.435,0.14095,0.435,500000.0,1.0,0.5581,0.023264207760956092,48.112068965517246,1.0,23.98964132948681
goe124,0.054197,0.4,0.079235,0.299,500000.0,1.0,0.6964,0.02903137502350777,64.06623735050599,1.0,23.987840721843156
n5h15,0.029661,0.3,0.154205,0.4,500000.0,4.0,0.6652,0.027740502656440843,59.55237242614145,4.0,23.979378032126345
fx66182,0.03741,0.371,0.181956,0.339,500000.0,1.0,0.5606,0.023378941075566033,48.28596037898363,1.0,23.978844815426577
s1221,0.049235,0.454,0.1213,0.22,500000.0,0.0,0.7011,0.029247344307028557,64.6771217712177,0.0,23.971407203337623
goe140,0.052077,0.3,0.087809,0.299,500000.0,1.0,0.65,0.027131873754429596,57.47126436781609,1.0,23.95706267407646
mue139,0.047242,0.309,0.138951,0.222,500000.0,1.0,0.5208,0.021757180090321068,44.896551724137936,1.0,23.93692555000195
e399,0.05139,0.506,0.148435,0.295,500000.0,1.0,0.8047,0.033619299878483985,85.88046958377801,1.0,23.935656093629717
goe765,0.01633,0.269,0.144004,0.3,500000.0,3.0,0.5041,0.021066222690410346,43.64502164502164,3.0,23.92930177413693
fx66196v,0.03955,0.467,0.195706,0.371,500000.0,0.0,0.4954,0.020720586059611044,42.9661751951431,0.0,23.908590161242735
e1211,0.043541,0.377,0.180317,0.208,500000.0,0.0,0.4992,0.020882120865332678,43.22077922077922,0.0,23.905617787546845
e1214,0.020601,0.33,0.198485,0.239,500000.0,3.0,0.5115,0.021397662555236358,44.0948275862069,3.0,23.9044801589708
hor20,0.034162,0.512,0.203887,0.242,500000.0,1.0,0.4904,0.02051600377384635,42.606429192006956,1.0,23.90329059235007
sc20402,0.005276,0.83,0.01995,0.4,500000.0,0.0,0.1347,0.0056394639085657,27.157258064516125,0.0,23.88524905628106
goe319,0.054189,0.3,0.102511,0.3,500000.0,1.0,0.6514,0.027290102916809764,57.14035087719298,1.0,23.86945926828147
fx74130wp1,0.0381,0.5,0.13013,0.467,500000.0,1.0,0.5771,0.024201920969558553,49.19863597612957,1.0,23.845214630932922
fxs02196,0.036471,0.5,0.19588,0.37,500000.0,0.0,0.4913,0.020639090401345168,42.35344827586207,0.0,23.80434362397963
naca16012,0.0,0.05,0.12,0.5,500000.0,2.0,0.3205,0.013466690716031826,33.316008316008315,2.0,23.799462448369084
goe422,0.062433,0.401,0.170773,0.294,500000.0,0.0,0.7278,0.030596055013266926,67.63940520446097,0.0,23.787380421574433
marske2,0.021487,0.149,0.120469,0.299,500000.0,3.0,0.4434,0.018642453741991537,39.308510638297875,3.0,23.784422701892268
ls421,0.023309,0.674,0.208971,0.399,500000.0,1.0,0.6269,0.026367286396343396,53.81115879828326,1.0,23.775673786701777
naca0024,-0.0,0.1,0.24008,0.3,500000.0,5.0,0.4873,0.02050250308152425,41.972437553832904,5.0,23.767829618771206
fx66a175,0.04114,0.403,0.175165,0.339,500000.0,1.0,0.5985,0.025184037344503266,50.849617672047586,1.0,23.76505370496642
usa34,0.071156,0.402,0.180632,0.293,500000.0,0.0,0.5764,0.02426168340278219,48.76480541455161,0.0,23.757625982948152
goe562,0.060351,0.3,0.141033,0.3,500000.0,1.0,0.6087,0.02562515377802455,51.804255319148936,1.0,23.754003791462317
goe777,0.049655,0.303,0.220031,0.303,500000.0,1.0,0.6195,0.026081887964363146,52.903501280956455,1.0,23.75211491002686
r1082,0.033806,0.4,0.180007,0.4,500000.0,2.0,0.5635,0.023731018159668583,47.5929054054054,2.0,23.74529386849829
goe314,0.04571,0.299,0.080393,0.299,500000.0,1.0,0.5375,0.022649025359445386,45.43533389687236,1.0,23.73170551358162
goe07k,0.044758,0.5,0.110002,0.5,500000.0,1.0,0.8421,0.03554574784898084,93.67074527252502,1.0,23.690597355771892
e337,0.032492,0.236,0.131063,0.319,500000.0,3.0,0.6261,0.02645974829870685,53.149405772495754,3.0,23.662356607927332
mi-vawt1,0.003391,0.258,0.21,0.308,500000.0,3.0,0.4511,0.01908038398758845,39.3630017452007,3.0,23.64208185188699
e475,-0.0,0.023,0.15,0.217,500000.0,4.0,0.4103,0.01736426173498661,37.09764918625678,4.0,23.62899190659524
e422,0.07086,0.354,0.140138,0.241,500000.0,0.0,0.6802,0.028806245222684972,59.25087108013937,0.0,23.6129351375632
fx66s196,0.03709,0.435,0.196348,0.371,500000.0,1.0,0.5774,0.024454891161214996,48.237259816207185,1.0,23.610818637203575
nlf0215f,0.039357,0.416,0.149792,0.377,500000.0,0.0,0.603,0.025546510518282578,50.54484492875105,0.0,23.604006487244426
m21,0.059375,0.3,0.119507,0.3,500000.0,2.0,0.6288,0.026646631487608558,53.10810810810811,2.0,23.59772942754171
gw27,0.062277,0.53,0.139325,0.319,500000.0,0.0,0.8542,0.03621438121665097,96.08548931383577,0.0,23.587314522641858
eiffel385,0.043378,0.494,0.134385,0.207,500000.0,0.0,0.7968,0.03379551059218818,79.52095808383234,0.0,23.577096070984645
e662,0.04083,0.475,0.15023,0.424,500000.0,0.0,0.5635,0.023901018159668583,46.91923397169026,0.0,23.576401483635106
ah83159,0.038322,0.402,0.159421,0.402,500000.0,2.0,0.6238,0.02646209327382396,52.46425567703953,2.0,23.573342953070792
fx78k161,0.028453,0.371,0.16159,0.402,500000.0,4.0,0.5908,0.0250711011331132,49.233333333333334,4.0,23.564980128443107
